Date,positions
2021-04-21,"[{'sid': Equity(2 [AAPL]), 'amount': 273, 'cost_basis': 35.74718469800925, 'last_sale_price': 133.5}]"
2021-04-22,"[{'sid': Equity(2 [AAPL]), 'amount': 273, 'cost_basis': 35.74718469800925, 'last_sale_price': 131.94}]"
2021-04-23,"[{'sid': Equity(2 [AAPL]), 'amount': 273, 'cost_basis': 35.74718469800925, 'last_sale_price': 134.32}]"
2021-04-26,"[{'sid': Equity(2 [AAPL]), 'amount': 273, 'cost_basis': 35.74718469800925, 'last_sale_price': 134.72}]"
2021-04-27,"[{'sid': Equity(2 [AAPL]), 'amount': 273, 'cost_basis': 35.74718469800925, 'last_sale_price': 134.39000000000001}]"
2021-04-28,"[{'sid': Equity(2 [AAPL]), 'amount': 273, 'cost_basis': 35.74718469800925, 'last_sale_price': 133.58}]"
2021-04-29,"[{'sid': Equity(2 [AAPL]), 'amount': 273, 'cost_basis': 35.74718469800925, 'last_sale_price': 133.48}]"
2021-04-30,"[{'sid': Equity(2 [AAPL]), 'amount': 273, 'cost_basis': 35.74718469800925, 'last_sale_price': 131.46}]"
2021-05-03,"[{'sid': Equity(2 [AAPL]), 'amount': 273, 'cost_basis': 35.74718469800925, 'last_sale_price': 132.54}]"
2021-05-04,"[{'sid': Equity(2 [AAPL]), 'amount': 273, 'cost_basis': 35.74718469800925, 'last_sale_price': 127.85000000000001}]"
2021-05-05,"[{'sid': Equity(2 [AAPL]), 'amount': 273, 'cost_basis': 35.74718469800925, 'last_sale_price': 128.1}]"
2021-05-06,"[{'sid': Equity(2 [AAPL]), 'amount': 273, 'cost_basis': 35.74718469800925, 'last_sale_price': 129.74}]"
2021-05-07,"[{'sid': Equity(2 [AAPL]), 'amount': 273, 'cost_basis': 35.74718469800925, 'last_sale_price': 130.21}]"
2021-05-10,"[{'sid': Equity(2 [AAPL]), 'amount': 273, 'cost_basis': 35.74718469800925, 'last_sale_price': 126.85000000000001}]"
2021-05-11,"[{'sid': Equity(2 [AAPL]), 'amount': 264, 'cost_basis': 35.747286970736525, 'last_sale_price': 125.91}]"
2021-05-12,"[{'sid': Equity(2 [AAPL]), 'amount': 265, 'cost_basis': 36.07568588782809, 'last_sale_price': 122.77}]"
2021-05-13,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 124.97}]"
2021-05-14,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 127.45}]"
2021-05-17,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 126.27}]"
2021-05-18,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 124.85000000000001}]"
2021-05-19,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 124.69}]"
2021-05-20,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 127.31}]"
2021-05-21,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 125.43}]"
2021-05-24,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 127.10000000000001}]"
2021-05-25,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 126.9}]"
2021-05-26,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 126.85000000000001}]"
2021-05-27,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 125.28}]"
2021-05-28,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 124.61}]"
2021-06-01,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 124.28}]"
2021-06-02,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 125.06}]"
2021-06-03,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 123.54}]"
2021-06-04,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 125.89}]"
2021-06-07,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 125.9}]"
2021-06-08,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 126.74000000000001}]"
2021-06-09,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 127.13000000000001}]"
2021-06-10,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 126.11}]"
2021-06-11,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 127.35000000000001}]"
2021-06-14,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 130.48}]"
2021-06-15,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 129.64000000000001}]"
2021-06-16,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 130.15}]"
2021-06-17,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 131.79}]"
2021-06-18,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 130.46}]"
2021-06-21,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 132.3}]"
2021-06-22,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 133.98}]"
2021-06-23,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 133.7}]"
2021-06-24,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 133.41}]"
2021-06-25,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 133.11}]"
2021-06-28,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 134.78}]"
2021-06-29,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 136.33}]"
2021-06-30,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 136.96}]"
2021-07-01,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 137.27}]"
2021-07-02,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 139.96}]"
2021-07-06,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 142.02}]"
2021-07-07,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 144.57}]"
2021-07-08,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 143.24}]"
2021-07-09,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 145.11}]"
2021-07-12,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 144.5}]"
2021-07-13,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 145.64000000000001}]"
2021-07-14,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 149.15}]"
2021-07-15,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 148.48}]"
2021-07-16,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 146.39000000000001}]"
2021-07-19,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 142.45000000000002}]"
2021-07-20,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 146.15}]"
2021-07-21,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 145.4}]"
2021-07-22,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 146.8}]"
2021-07-23,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 148.56}]"
2021-07-26,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 148.99}]"
2021-07-27,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 146.77}]"
2021-07-28,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 144.98}]"
2021-07-29,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 145.64000000000001}]"
2021-07-30,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 145.86}]"
2021-08-02,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 145.52}]"
2021-08-03,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 147.36}]"
2021-08-04,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 146.95000000000002}]"
2021-08-05,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 147.06}]"
2021-08-06,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 146.14000000000001}]"
2021-08-09,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 146.09}]"
2021-08-10,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 145.6}]"
2021-08-11,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 145.86}]"
2021-08-12,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 148.89000000000001}]"
2021-08-13,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 149.1}]"
2021-08-16,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 151.12}]"
2021-08-17,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 150.19}]"
2021-08-18,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 146.36}]"
2021-08-19,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 146.70000000000002}]"
2021-08-20,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 148.19}]"
2021-08-23,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 149.71}]"
2021-08-24,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 149.62}]"
2021-08-25,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 148.36}]"
2021-08-26,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 147.54}]"
2021-08-27,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 148.6}]"
2021-08-30,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 153.12}]"
2021-08-31,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 151.83}]"
2021-09-01,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 152.51}]"
2021-09-02,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 153.65}]"
2021-09-03,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 154.3}]"
2021-09-07,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 156.69}]"
2021-09-08,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 155.11}]"
2021-09-09,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 154.07}]"
2021-09-10,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 148.97}]"
2021-09-13,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 149.55}]"
2021-09-14,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 148.12}]"
2021-09-15,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 149.03}]"
2021-09-16,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 148.79}]"
2021-09-17,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 146.06}]"
2021-09-20,"[{'sid': Equity(2 [AAPL]), 'amount': 270, 'cost_basis': 37.7219324454609, 'last_sale_price': 142.94}]"
2021-09-21,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 143.43}]"
2021-09-22,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 145.85}]"
2021-09-23,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 146.83}]"
2021-09-24,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 146.92000000000002}]"
2021-09-27,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 145.37}]"
2021-09-28,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 141.91}]"
2021-09-29,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 142.83}]"
2021-09-30,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 141.5}]"
2021-10-01,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 142.65}]"
2021-10-04,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 139.14000000000001}]"
2021-10-05,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 141.11}]"
2021-10-06,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 142.0}]"
2021-10-07,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 143.29}]"
2021-10-08,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 142.9}]"
2021-10-11,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 142.81}]"
2021-10-12,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 141.51}]"
2021-10-13,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 140.91}]"
2021-10-14,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 143.76}]"
2021-10-15,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 144.84}]"
2021-10-18,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 146.55}]"
2021-10-19,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 148.76}]"
2021-10-20,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 149.26}]"
2021-10-21,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 149.48}]"
2021-10-22,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 148.69}]"
2021-10-25,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 148.64000000000001}]"
2021-10-26,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 149.32}]"
2021-10-27,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 148.85}]"
2021-10-28,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 152.57}]"
2021-10-29,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 149.8}]"
2021-11-01,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 148.96}]"
2021-11-02,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 150.02}]"
2021-11-03,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 151.49}]"
2021-11-04,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 150.96}]"
2021-11-05,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 151.28}]"
2021-11-08,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 150.44}]"
2021-11-09,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 150.81}]"
2021-11-10,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 147.92000000000002}]"
2021-11-11,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 147.87}]"
2021-11-12,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 149.99}]"
2021-11-15,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 150.0}]"
2021-11-16,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 151.0}]"
2021-11-17,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 153.49}]"
2021-11-18,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 157.87}]"
2021-11-19,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 160.55}]"
2021-11-22,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 161.02}]"
2021-11-23,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 161.41}]"
2021-11-24,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 161.94}]"
2021-11-26,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 156.81}]"
2021-11-29,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 160.24}]"
2021-11-30,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 165.3}]"
2021-12-01,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 164.77}]"
2021-12-02,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 163.76}]"
2021-12-03,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 161.84}]"
2021-12-06,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 165.32}]"
2021-12-07,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 171.18}]"
2021-12-08,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 175.08}]"
2021-12-09,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 174.56}]"
2021-12-10,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 179.45000000000002}]"
2021-12-13,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 175.74}]"
2021-12-14,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 174.33}]"
2021-12-15,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 179.3}]"
2021-12-16,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 172.26}]"
2021-12-17,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 171.14000000000001}]"
2021-12-20,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 169.75}]"
2021-12-21,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 172.99}]"
2021-12-22,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 175.64000000000001}]"
2021-12-23,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 176.28}]"
2021-12-27,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 180.33}]"
2021-12-28,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 179.29}]"
2021-12-29,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 179.38}]"
2021-12-30,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 178.20000000000002}]"
2021-12-31,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 177.57}]"
2022-01-03,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 182.01}]"
2022-01-04,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 179.70000000000002}]"
2022-01-05,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 174.92000000000002}]"
2022-01-06,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 172.0}]"
2022-01-07,"[{'sid': Equity(2 [AAPL]), 'amount': 241, 'cost_basis': 37.72229344131152, 'last_sale_price': 172.17000000000002}]"
